#i	j	k
0	0	34
0	0	35
0	0	36
0	0	37
0	0	38
0	0	39
0	0	40
0	0	41
0	0	42
0	0	43
0	0	44
0	0	45
0	0	46
0	1	34
0	1	35
0	1	36
0	1	37
0	1	38
0	1	39
0	1	40
0	1	41
0	1	42
0	1	43
0	1	44
0	1	45
0	1	46
0	1	47
0	2	34
0	2	35
0	2	36
0	2	37
0	2	38
0	2	39
0	2	40
0	2	41
0	2	42
0	2	43
0	2	44
0	2	45
0	2	46
0	2	47
0	3	34
0	3	35
0	3	36
0	3	37
0	3	38
0	3	39
0	3	40
0	3	41
0	3	42
0	3	43
0	3	44
0	3	45
0	3	46
0	3	47
0	3	48
0	4	34
0	4	35
0	4	36
0	4	37
0	4	38
0	4	39
0	4	40
0	4	41
0	4	42
0	4	43
0	4	44
0	4	45
0	4	46
0	4	47
0	4	48
0	5	34
0	5	35
0	5	36
0	5	37
0	5	38
0	5	39
0	5	40
0	5	41
0	5	42
0	5	43
0	5	44
0	5	45
0	5	46
0	5	47
0	5	48
0	6	34
0	6	35
0	6	36
0	6	37
0	6	38
0	6	39
0	6	40
0	6	41
0	6	42
0	6	43
0	6	44
0	6	45
0	6	46
0	6	47
0	6	48
0	7	33
0	7	34
0	7	35
0	7	36
0	7	37
0	7	38
0	7	39
0	7	40
0	7	41
0	7	42
0	7	43
0	7	44
0	7	45
0	7	46
0	7	47
0	7	48
0	8	40
0	8	41
0	8	42
0	8	43
0	8	44
0	8	45
0	8	46
0	8	47
0	9	42
0	9	43
0	9	44
0	9	45
0	9	46
0	9	47
0	10	45
0	10	46
0	10	47
0	61	38
0	61	39
0	61	40
0	61	41
0	61	42
0	61	43
0	62	36
0	62	37
0	62	38
0	62	39
0	62	40
0	62	41
0	62	42
0	62	43
0	62	44
0	63	34
0	63	35
0	63	36
0	63	37
0	63	38
0	63	39
0	63	40
0	63	41
0	63	42
0	63	43
0	63	44
0	63	45
1	0	33
1	0	34
1	0	35
1	0	36
1	0	37
1	0	38
1	0	39
1	0	40
1	0	41
1	0	42
1	0	43
1	0	44
1	0	45
1	0	46
1	1	33
1	1	34
1	1	35
1	1	36
1	1	37
1	1	38
1	1	39
1	1	40
1	1	41
1	1	42
1	1	43
1	1	44
1	1	45
1	1	46
1	1	47
1	2	33
1	2	34
1	2	35
1	2	36
1	2	37
1	2	38
1	2	39
1	2	40
1	2	41
1	2	42
1	2	43
1	2	44
1	2	45
1	2	46
1	2	47
1	2	48
1	3	33
1	3	34
1	3	35
1	3	36
1	3	37
1	3	38
1	3	39
1	3	40
1	3	41
1	3	42
1	3	43
1	3	44
1	3	45
1	3	46
1	3	47
1	4	33
1	4	34
1	4	35
1	4	36
1	4	37
1	4	38
1	4	39
1	4	40
1	4	41
1	4	42
1	4	43
1	4	44
1	4	45
1	4	46
1	4	47
1	5	33
1	5	34
1	5	35
1	5	36
1	5	37
1	5	38
1	5	39
1	5	40
1	5	41
1	5	42
1	5	43
1	5	44
1	5	45
1	5	46
1	5	47
1	6	33
1	6	34
1	6	35
1	6	36
1	6	37
1	6	38
1	6	39
1	6	40
1	6	41
1	6	42
1	6	43
1	6	44
1	6	45
1	6	46
1	6	47
1	7	33
1	7	34
1	7	35
1	7	36
1	7	37
1	7	38
1	7	39
1	7	40
1	7	41
1	7	42
1	7	43
1	7	44
1	7	45
1	7	46
1	7	47
1	8	34
1	8	35
1	8	36
1	8	37
1	8	38
1	8	39
1	8	40
1	8	41
1	8	42
1	8	43
1	8	44
1	8	45
1	8	46
1	8	47
1	9	41
1	9	42
1	9	43
1	9	44
1	9	45
1	9	46
1	10	45
1	10	46
1	59	38
1	59	39
1	59	40
1	59	41
1	59	42
1	60	37
1	60	38
1	60	39
1	60	40
1	60	41
1	60	42
1	60	43
