#i	j	k
0	102	70
0	102	71
0	103	65
0	103	66
0	103	67
0	103	68
0	103	69
0	103	70
0	104	63
0	104	64
0	104	65
0	104	66
0	104	67
0	104	68
0	104	69
0	104	70
0	105	60
0	105	61
0	105	62
0	105	63
0	105	64
0	105	65
0	105	66
0	105	67
0	105	68
0	105	69
0	105	70
0	106	59
0	106	60
0	106	61
0	106	62
0	106	63
0	106	64
0	106	65
0	106	66
0	106	67
0	106	68
0	106	69
0	106	70
0	107	57
0	107	58
0	107	59
0	107	60
0	107	61
0	107	62
0	107	63
0	107	64
0	107	65
0	107	66
0	107	67
0	107	68
0	107	69
0	107	70
0	108	56
0	108	57
0	108	58
0	108	59
0	108	60
0	108	61
0	108	62
0	108	63
0	108	64
0	108	65
0	108	66
0	108	67
0	108	68
0	108	69
0	108	70
0	109	54
0	109	55
0	109	56
0	109	57
0	109	58
0	109	59
0	109	60
0	109	61
0	109	62
0	109	63
0	109	64
0	109	65
0	109	66
0	109	67
0	109	68
0	109	69
0	109	70
0	109	71
0	110	54
0	110	55
0	110	56
0	110	57
0	110	58
0	110	59
0	110	60
0	110	61
0	110	62
0	110	63
0	110	64
0	110	65
0	110	66
0	110	67
0	110	68
0	110	69
0	110	70
0	110	71
0	110	72
0	111	55
0	111	56
0	111	57
0	111	58
0	111	59
0	111	60
0	111	61
0	111	62
0	111	63
0	111	64
0	111	65
0	111	66
0	111	67
0	111	68
0	111	69
0	111	70
0	111	71
0	112	55
0	112	56
0	112	57
0	112	58
0	112	59
0	112	60
0	112	61
0	112	62
0	112	63
0	112	64
0	112	65
0	112	66
0	112	67
0	112	68
0	112	69
0	113	55
0	113	56
0	113	57
0	113	58
0	113	59
0	113	60
0	113	61
0	113	62
0	113	63
0	113	64
0	113	65
0	113	66
0	113	67
0	113	68
0	114	56
0	114	57
0	114	58
0	114	59
0	114	60
0	114	61
0	114	62
0	114	63
0	114	64
0	114	65
0	114	66
0	114	67
0	114	68
0	114	69
0	114	70
0	115	57
0	115	58
0	115	59
0	115	60
0	115	61
0	115	62
0	115	63
0	115	64
0	115	65
0	115	66
0	115	67
0	115	68
0	115	69
0	115	70
0	116	61
0	116	62
0	116	63
0	116	64
0	116	65
0	116	66
0	116	67
0	116	68
0	116	69
0	116	70
0	117	61
0	117	62
0	117	63
0	117	64
0	117	65
0	117	66
0	117	67
0	117	68
0	117	69
0	117	70
0	118	62
0	118	63
0	118	64
0	118	65
0	118	66
0	118	67
0	118	68
0	118	69
0	118	70
0	119	62
0	119	63
0	119	64
0	119	65
0	119	66
0	119	67
0	119	68
0	119	69
0	119	70
0	120	63
0	120	64
0	120	65
0	120	66
0	120	67
0	120	68
0	120	69
0	120	70
0	121	64
0	121	65
0	121	66
0	121	67
0	121	68
0	121	69
0	121	70
0	122	66
0	122	67
0	122	68
0	122	69
0	122	70
0	123	68
0	123	69
0	123	70
0	124	69
0	124	70
0	125	70
1	102	70
1	102	71
1	104	63
1	104	64
1	104	65
1	104	66
1	104	67
1	104	68
1	104	69
1	104	70
1	105	60
1	105	61
1	105	62
1	105	63
1	105	64
1	105	65
1	105	66
1	105	67
1	105	68
1	105	69
1	105	70
1	105	71
1	106	58
1	106	59
1	106	60
1	106	61
1	106	62
1	106	63
1	106	64
1	106	65
1	106	66
1	106	67
1	106	68
1	106	69
1	106	70
1	106	71
1	107	57
1	107	58
1	107	59
1	107	60
1	107	61
1	107	62
1	107	63
1	107	64
1	107	65
1	107	66
1	107	67
1	107	68
