#i	j	k
34	7	7
34	7	8
34	7	9
34	7	10
34	8	7
34	8	8
34	8	9
34	8	10
34	9	8
34	9	9
34	10	7
34	10	8
34	10	9
35	6	6
35	6	7
35	6	8
35	6	9
35	7	5
35	7	6
35	7	7
35	7	8
35	7	9
35	8	4
35	8	5
35	8	6
35	8	7
35	8	8
35	8	9
35	8	10
35	9	4
35	9	5
35	9	6
35	9	7
35	9	8
35	9	9
35	9	10
35	10	3
35	10	4
35	10	5
35	10	6
35	10	7
35	10	8
35	10	9
35	10	10
36	5	7
36	6	5
36	6	6
36	6	7
36	6	8
36	6	9
36	7	4
36	7	5
36	7	6
36	7	7
36	7	8
36	7	9
36	8	3
36	8	4
36	8	5
36	8	6
36	8	7
36	8	8
36	8	9
36	8	10
36	9	3
36	9	4
36	9	5
36	9	6
36	9	7
36	9	8
36	9	9
36	9	10
36	10	2
36	10	3
36	10	4
36	10	5
36	10	6
36	10	7
36	10	8
36	10	9
36	10	10
36	11	1
36	11	2
36	11	3
36	11	4
36	11	5
36	11	6
36	11	7
36	11	8
36	11	9
37	5	5
37	5	6
37	5	7
37	6	3
37	6	4
37	6	5
37	6	6
37	6	7
37	6	8
37	6	9
37	7	3
37	7	4
37	7	5
37	7	6
37	7	7
37	7	8
37	7	9
37	8	3
37	8	4
37	8	5
37	8	6
37	8	7
37	8	8
37	8	9
37	8	10
37	9	3
37	9	4
37	9	5
37	9	6
37	9	7
37	9	8
37	9	9
37	9	10
37	10	2
37	10	3
37	10	4
37	10	5
37	10	6
37	10	7
37	10	8
37	10	9
37	10	10
37	10	63
37	11	1
37	11	2
37	11	3
37	11	4
37	11	5
37	11	6
37	11	7
37	11	8
37	11	9
37	11	10
37	12	0
37	12	1
37	12	2
37	12	3
37	12	4
37	12	5
37	12	6
37	12	7
38	5	6
38	5	7
38	6	2
38	6	3
38	6	4
38	6	5
38	6	6
38	6	7
38	6	8
38	7	2
38	7	3
38	7	4
38	7	5
38	7	6
38	7	7
38	7	8
38	7	9
38	8	2
38	8	3
38	8	4
38	8	5
38	8	6
38	8	7
38	8	8
38	8	9
38	8	10
38	9	2
38	9	3
38	9	4
38	9	5
38	9	6
38	9	7
38	9	8
38	9	9
38	9	10
38	10	1
38	10	2
38	10	3
38	10	4
38	10	5
38	10	6
38	10	7
38	10	8
38	10	9
38	10	10
38	10	62
38	11	1
38	11	2
38	11	3
38	11	4
38	11	5
38	11	6
38	11	7
38	11	8
38	11	9
38	11	10
38	11	62
38	11	63
38	12	0
38	12	1
38	12	2
38	12	3
38	12	4
38	12	5
38	12	6
38	12	7
38	12	8
38	12	9
38	12	63
38	13	0
38	13	1
38	13	2
38	13	3
38	13	5
38	13	6
38	13	7
38	13	63
38	14	0
39	6	2
